Species,Replicate,Dose,Time_h,RawOD
KT2440,1,25,40,0.031208013
KT2440,1,20,40,1.424618275
KT2440,1,15,40,2.911955593
KT2440,1,10,40,3.42026543
KT2440,1,5,40,4.078820905
KT2440,1,2,40,4.175100945
KT2440,1,1,40,4.178952147
KT2440,1,0,40,4.032606486
KT2440,2,90,40,0.058166424
KT2440,2,70,40,0.038910416
KT2440,2,50,40,0.050464021
KT2440,2,25,40,0.027356811
KT2440,2,20,40,0.37183433
KT2440,2,15,40,3.700423569
KT2440,2,10,40,6.035231323
KT2440,2,5,40,5.78875442
KT2440,2,2,40,5.792605622
KT2440,2,1,40,5.650111162
KT2440,2,0,40,4.436982655
KT2440,3,90,40,0.073571231
KT2440,3,70,40,0.062017626
KT2440,3,50,40,0.069720029
KT2440,3,25,40,0.035059215
KT2440,3,20,40,0.219516652
KT2440,3,15,40,3.964739539
KT2440,3,10,40,6.300964234
KT2440,3,5,40,5.850373646
KT2440,3,2,40,5.869629654
KT2440,3,1,40,5.750242404
KT2440,3,0,40,4.479345873
